date,cmname,unit,category,price,currency,country,admname,adm1id,mktname,mktid,cmid,ptid,umid,catid,sn,default
#date,#item+name,#item+unit,#item+type,#value,#currency,#country+name,#adm1+name,#adm1+code,#name+market,,#item+code,,,#item+type+code,#meta+id,
2015-09-15,Maize - Wholesale,MT,cereals and tubers,2.1533,CNY,China,Shandong Sheng,921,Shandong,2604,51,14,18,1,2604_51_14_18,
2015-10-15,Maize - Wholesale,MT,cereals and tubers,1.855,CNY,China,Shandong Sheng,921,Shandong,2604,51,14,18,1,2604_51_14_18,
2015-11-15,Maize - Wholesale,MT,cereals and tubers,1.858,CNY,China,Shandong Sheng,921,Shandong,2604,51,14,18,1,2604_51_14_18,
2015-12-15,Maize - Wholesale,MT,cereals and tubers,1.795,CNY,China,Shandong Sheng,921,Shandong,2604,51,14,18,1,2604_51_14_18,
2016-01-15,Maize - Wholesale,MT,cereals and tubers,1.735,CNY,China,Shandong Sheng,921,Shandong,2604,51,14,18,1,2604_51_14_18,
2016-02-15,Maize - Wholesale,MT,cereals and tubers,1.6433,CNY,China,Shandong Sheng,921,Shandong,2604,51,14,18,1,2604_51_14_18,
2016-03-15,Maize - Wholesale,MT,cereals and tubers,1.5988,CNY,China,Shandong Sheng,921,Shandong,2604,51,14,18,1,2604_51_14_18,
2016-04-15,Maize - Wholesale,MT,cereals and tubers,1.5863,CNY,China,Shandong Sheng,921,Shandong,2604,51,14,18,1,2604_51_14_18,
2016-05-15,Maize - Wholesale,MT,cereals and tubers,1.65,CNY,China,Shandong Sheng,921,Shandong,2604,51,14,18,1,2604_51_14_18,
2016-06-15,Maize - Wholesale,MT,cereals and tubers,1.87,CNY,China,Shandong Sheng,921,Shandong,2604,51,14,18,1,2604_51_14_18,
2016-07-15,Maize - Wholesale,MT,cereals and tubers,1.805,CNY,China,Shandong Sheng,921,Shandong,2604,51,14,18,1,2604_51_14_18,
2016-08-15,Maize - Wholesale,MT,cereals and tubers,1.778,CNY,China,Shandong Sheng,921,Shandong,2604,51,14,18,1,2604_51_14_18,
2016-09-15,Maize - Wholesale,MT,cereals and tubers,1.57,CNY,China,Shandong Sheng,921,Shandong,2604,51,14,18,1,2604_51_14_18,
2016-10-15,Maize - Wholesale,MT,cereals and tubers,1.6,CNY,China,Shandong Sheng,921,Shandong,2604,51,14,18,1,2604_51_14_18,
2016-11-15,Maize - Wholesale,MT,cereals and tubers,1.62,CNY,China,Shandong Sheng,921,Shandong,2604,51,14,18,1,2604_51_14_18,
2016-12-15,Maize - Wholesale,MT,cereals and tubers,1.615,CNY,China,Shandong Sheng,921,Shandong,2604,51,14,18,1,2604_51_14_18,
2017-01-15,Maize - Wholesale,MT,cereals and tubers,1.5967,CNY,China,Shandong Sheng,921,Shandong,2604,51,14,18,1,2604_51_14_18,
2017-02-15,Maize - Wholesale,MT,cereals and tubers,1.5325,CNY,China,Shandong Sheng,921,Shandong,2604,51,14,18,1,2604_51_14_18,
2017-03-15,Maize - Wholesale,MT,cereals and tubers,1.59,CNY,China,Shandong Sheng,921,Shandong,2604,51,14,18,1,2604_51_14_18,
2017-04-15,Maize - Wholesale,MT,cereals and tubers,1.645,CNY,China,Shandong Sheng,921,Shandong,2604,51,14,18,1,2604_51_14_18,
2017-05-15,Maize - Wholesale,MT,cereals and tubers,1.631,CNY,China,Shandong Sheng,921,Shandong,2604,51,14,18,1,2604_51_14_18,
2017-06-15,Maize - Wholesale,MT,cereals and tubers,1.7138,CNY,China,Shandong Sheng,921,Shandong,2604,51,14,18,1,2604_51_14_18,
2017-07-15,Maize - Wholesale,MT,cereals and tubers,1.73,CNY,China,Shandong Sheng,921,Shandong,2604,51,14,18,1,2604_51_14_18,
2017-08-15,Maize - Wholesale,MT,cereals and tubers,1.659,CNY,China,Shandong Sheng,921,Shandong,2604,51,14,18,1,2604_51_14_18,
2017-09-15,Maize - Wholesale,MT,cereals and tubers,1.635,CNY,China,Shandong Sheng,921,Shandong,2604,51,14,18,1,2604_51_14_18,
2017-10-15,Maize - Wholesale,MT,cereals and tubers,1.6488,CNY,China,Shandong Sheng,921,Shandong,2604,51,14,18,1,2604_51_14_18,
2017-11-15,Maize - Wholesale,MT,cereals and tubers,1.66,CNY,China,Shandong Sheng,921,Shandong,2604,51,14,18,1,2604_51_14_18,
2017-12-15,Maize - Wholesale,MT,cereals and tubers,1.6625,CNY,China,Shandong Sheng,921,Shandong,2604,51,14,18,1,2604_51_14_18,
2018-01-15,Maize - Wholesale,MT,cereals and tubers,1.854,CNY,China,Shandong Sheng,921,Shandong,2604,51,14,18,1,2604_51_14_18,
2018-02-15,Maize - Wholesale,MT,cereals and tubers,1.8933,CNY,China,Shandong Sheng,921,Shandong,2604,51,14,18,1,2604_51_14_18,
2018-03-15,Maize - Wholesale,MT,cereals and tubers,1.9525,CNY,China,Shandong Sheng,921,Shandong,2604,51,14,18,1,2604_51_14_18,
2018-04-15,Maize - Wholesale,MT,cereals and tubers,1.88,CNY,China,Shandong Sheng,921,Shandong,2604,51,14,18,1,2604_51_14_18,
2018-05-15,Maize - Wholesale,MT,cereals and tubers,1.844,CNY,China,Shandong Sheng,921,Shandong,2604,51,14,18,1,2604_51_14_18,
2018-06-15,Maize - Wholesale,MT,cereals and tubers,1.8313,CNY,China,Shandong Sheng,921,Shandong,2604,51,14,18,1,2604_51_14_18,
2018-07-15,Maize - Wholesale,MT,cereals and tubers,1.809,CNY,China,Shandong Sheng,921,Shandong,2604,51,14,18,1,2604_51_14_18,
2018-08-15,Maize - Wholesale,MT,cereals and tubers,1.8063,CNY,China,Shandong Sheng,921,Shandong,2604,51,14,18,1,2604_51_14_18,
2018-09-15,Maize - Wholesale,MT,cereals and tubers,1.77,CNY,China,Shandong Sheng,921,Shandong,2604,51,14,18,1,2604_51_14_18,
2018-10-15,Maize - Wholesale,MT,cereals and tubers,1.8425,CNY,China,Shandong Sheng,921,Shandong,2604,51,14,18,1,2604_51_14_18,
2018-11-15,Maize - Wholesale,MT,cereals and tubers,1.8825,CNY,China,Shandong Sheng,921,Shandong,2604,51,14,18,1,2604_51_14_18,
2018-12-15,Maize - Wholesale,MT,cereals and tubers,1.875,CNY,China,Shandong Sheng,921,Shandong,2604,51,14,18,1,2604_51_14_18,
2019-01-15,Maize - Wholesale,MT,cereals and tubers,1.8533,CNY,China,Shandong Sheng,921,Shandong,2604,51,14,18,1,2604_51_14_18,
2019-02-15,Maize - Wholesale,MT,cereals and tubers,1.845,CNY,China,Shandong Sheng,921,Shandong,2604,51,14,18,1,2604_51_14_18,
2019-03-15,Maize - Wholesale,MT,cereals and tubers,1.835,CNY,China,Shandong Sheng,921,Shandong,2604,51,14,18,1,2604_51_14_18,
2019-04-15,Maize - Wholesale,MT,cereals and tubers,1.84,CNY,China,Shandong Sheng,921,Shandong,2604,51,14,18,1,2604_51_14_18,
2019-05-15,Maize - Wholesale,MT,cereals and tubers,1.883,CNY,China,Shandong Sheng,921,Shandong,2604,51,14,18,1,2604_51_14_18,
2019-06-15,Maize - Wholesale,MT,cereals and tubers,1.935,CNY,China,Shandong Sheng,921,Shandong,2604,51,14,18,1,2604_51_14_18,
2014-01-15,Wheat flour (first grade) - Wholesale,MT,cereals and tubers,3.12,CNY,China,Shanxi Sheng,923,Yuncheng,2614,177,14,18,1,2614_177_14_18,
2014-02-15,Wheat flour (first grade) - Wholesale,MT,cereals and tubers,3.12,CNY,China,Shanxi Sheng,923,Yuncheng,2614,177,14,18,1,2614_177_14_18,
2014-03-15,Wheat flour (first grade) - Wholesale,MT,cereals and tubers,3.324,CNY,China,Shanxi Sheng,923,Yuncheng,2614,177,14,18,1,2614_177_14_18,
2014-04-15,Wheat flour (first grade) - Wholesale,MT,cereals and tubers,3.46,CNY,China,Shanxi Sheng,923,Yuncheng,2614,177,14,18,1,2614_177_14_18,
2014-05-15,Wheat flour (first grade) - Wholesale,MT,cereals and tubers,3.46,CNY,China,Shanxi Sheng,923,Yuncheng,2614,177,14,18,1,2614_177_14_18,
2014-06-15,Wheat flour (first grade) - Wholesale,MT,cereals and tubers,3.46,CNY,China,Shanxi Sheng,923,Yuncheng,2614,177,14,18,1,2614_177_14_18,
2014-07-15,Wheat flour (first grade) - Wholesale,MT,cereals and tubers,3.46,CNY,China,Shanxi Sheng,923,Yuncheng,2614,177,14,18,1,2614_177_14_18,
2014-08-15,Wheat flour (first grade) - Wholesale,MT,cereals and tubers,3.46,CNY,China,Shanxi Sheng,923,Yuncheng,2614,177,14,18,1,2614_177_14_18,
2014-09-15,Wheat flour (first grade) - Wholesale,MT,cereals and tubers,3.46,CNY,China,Shanxi Sheng,923,Yuncheng,2614,177,14,18,1,2614_177_14_18,
2014-10-15,Wheat flour (first grade) - Wholesale,MT,cereals and tubers,3.49,CNY,China,Shanxi Sheng,923,Yuncheng,2614,177,14,18,1,2614_177_14_18,
2014-11-15,Wheat flour (first grade) - Wholesale,MT,cereals and tubers,3.52,CNY,China,Shanxi Sheng,923,Yuncheng,2614,177,14,18,1,2614_177_14_18,
2014-12-15,Wheat flour (first grade) - Wholesale,MT,cereals and tubers,3.52,CNY,China,Shanxi Sheng,923,Yuncheng,2614,177,14,18,1,2614_177_14_18,
2015-01-15,Wheat flour (first grade) - Wholesale,MT,cereals and tubers,3.52,CNY,China,Shanxi Sheng,923,Yuncheng,2614,177,14,18,1,2614_177_14_18,
2015-02-15,Wheat flour (first grade) - Wholesale,MT,cereals and tubers,3.52,CNY,China,Shanxi Sheng,923,Yuncheng,2614,177,14,18,1,2614_177_14_18,
2015-03-15,Wheat flour (first grade) - Wholesale,MT,cereals and tubers,3.52,CNY,China,Shanxi Sheng,923,Yuncheng,2614,177,14,18,1,2614_177_14_18,
2015-04-15,Wheat flour (first grade) - Wholesale,MT,cereals and tubers,3.52,CNY,China,Shanxi Sheng,923,Yuncheng,2614,177,14,18,1,2614_177_14_18,
2015-05-15,Wheat flour (first grade) - Wholesale,MT,cereals and tubers,3.52,CNY,China,Shanxi Sheng,923,Yuncheng,2614,177,14,18,1,2614_177_14_18,
2015-06-15,Wheat flour (first grade) - Wholesale,MT,cereals and tubers,3.52,CNY,China,Shanxi Sheng,923,Yuncheng,2614,177,14,18,1,2614_177_14_18,
2015-07-15,Wheat flour (first grade) - Wholesale,MT,cereals and tubers,3.52,CNY,China,Shanxi Sheng,923,Yuncheng,2614,177,14,18,1,2614_177_14_18,
2015-08-15,Wheat flour (first grade) - Wholesale,MT,cereals and tubers,3.52,CNY,China,Shanxi Sheng,923,Yuncheng,2614,177,14,18,1,2614_177_14_18,
2015-09-15,Wheat flour (first grade) - Wholesale,MT,cereals and tubers,3.5067,CNY,China,Shanxi Sheng,923,Yuncheng,2614,177,14,18,1,2614_177_14_18,
2015-10-15,Wheat flour (first grade) - Wholesale,MT,cereals and tubers,3.52,CNY,China,Shanxi Sheng,923,Yuncheng,2614,177,14,18,1,2614_177_14_18,
2015-11-15,Wheat flour (first grade) - Wholesale,MT,cereals and tubers,3.44,CNY,China,Shanxi Sheng,923,Yuncheng,2614,177,14,18,1,2614_177_14_18,
2015-12-15,Wheat flour (first grade) - Wholesale,MT,cereals and tubers,3.44,CNY,China,Shanxi Sheng,923,Yuncheng,2614,177,14,18,1,2614_177_14_18,
2016-01-15,Wheat flour (first grade) - Wholesale,MT,cereals and tubers,3.44,CNY,China,Shanxi Sheng,923,Yuncheng,2614,177,14,18,1,2614_177_14_18,
2016-02-15,Wheat flour (first grade) - Wholesale,MT,cereals and tubers,3.44,CNY,China,Shanxi Sheng,923,Yuncheng,2614,177,14,18,1,2614_177_14_18,
2016-03-15,Wheat flour (first grade) - Wholesale,MT,cereals and tubers,3.44,CNY,China,Shanxi Sheng,923,Yuncheng,2614,177,14,18,1,2614_177_14_18,
2016-04-15,Wheat flour (first grade) - Wholesale,MT,cereals and tubers,3.3725,CNY,China,Shanxi Sheng,923,Yuncheng,2614,177,14,18,1,2614_177_14_18,
2016-05-15,Wheat flour (first grade) - Wholesale,MT,cereals and tubers,3.35,CNY,China,Shanxi Sheng,923,Yuncheng,2614,177,14,18,1,2614_177_14_18,
2016-06-15,Wheat flour (first grade) - Wholesale,MT,cereals and tubers,3.35,CNY,China,Shanxi Sheng,923,Yuncheng,2614,177,14,18,1,2614_177_14_18,
2016-07-15,Wheat flour (first grade) - Wholesale,MT,cereals and tubers,3.35,CNY,China,Shanxi Sheng,923,Yuncheng,2614,177,14,18,1,2614_177_14_18,
2016-08-15,Wheat flour (first grade) - Wholesale,MT,cereals and tubers,3.35,CNY,China,Shanxi Sheng,923,Yuncheng,2614,177,14,18,1,2614_177_14_18,
2016-09-15,Wheat flour (first grade) - Wholesale,MT,cereals and tubers,3.35,CNY,China,Shanxi Sheng,923,Yuncheng,2614,177,14,18,1,2614_177_14_18,
2016-10-15,Wheat flour (first grade) - Wholesale,MT,cereals and tubers,3.355,CNY,China,Shanxi Sheng,923,Yuncheng,2614,177,14,18,1,2614_177_14_18,
2016-11-15,Wheat flour (first grade) - Wholesale,MT,cereals and tubers,3.3625,CNY,China,Shanxi Sheng,923,Yuncheng,2614,177,14,18,1,2614_177_14_18,
2016-12-15,Wheat flour (first grade) - Wholesale,MT,cereals and tubers,3.4,CNY,China,Shanxi Sheng,923,Yuncheng,2614,177,14,18,1,2614_177_14_18,
2017-01-15,Wheat flour (first grade) - Wholesale,MT,cereals and tubers,3.4,CNY,China,Shanxi Sheng,923,Yuncheng,2614,177,14,18,1,2614_177_14_18,
2017-02-15,Wheat flour (first grade) - Wholesale,MT,cereals and tubers,3.4,CNY,China,Shanxi Sheng,923,Yuncheng,2614,177,14,18,1,2614_177_14_18,
2017-03-15,Wheat flour (first grade) - Wholesale,MT,cereals and tubers,3.4,CNY,China,Shanxi Sheng,923,Yuncheng,2614,177,14,18,1,2614_177_14_18,
2017-04-15,Wheat flour (first grade) - Wholesale,MT,cereals and tubers,3.4,CNY,China,Shanxi Sheng,923,Yuncheng,2614,177,14,18,1,2614_177_14_18,
2017-05-15,Wheat flour (first grade) - Wholesale,MT,cereals and tubers,3.4,CNY,China,Shanxi Sheng,923,Yuncheng,2614,177,14,18,1,2614_177_14_18,
2017-06-15,Wheat flour (first grade) - Wholesale,MT,cereals and tubers,3.4,CNY,China,Shanxi Sheng,923,Yuncheng,2614,177,14,18,1,2614_177_14_18,
2017-07-15,Wheat flour (first grade) - Wholesale,MT,cereals and tubers,3.4,CNY,China,Shanxi Sheng,923,Yuncheng,2614,177,14,18,1,2614_177_14_18,
2017-08-15,Wheat flour (first grade) - Wholesale,MT,cereals and tubers,3.4,CNY,China,Shanxi Sheng,923,Yuncheng,2614,177,14,18,1,2614_177_14_18,
2017-09-15,Wheat flour (first grade) - Wholesale,MT,cereals and tubers,3.4,CNY,China,Shanxi Sheng,923,Yuncheng,2614,177,14,18,1,2614_177_14_18,
2017-10-15,Wheat flour (first grade) - Wholesale,MT,cereals and tubers,3.4,CNY,China,Shanxi Sheng,923,Yuncheng,2614,177,14,18,1,2614_177_14_18,
2017-11-15,Wheat flour (first grade) - Wholesale,MT,cereals and tubers,3.4,CNY,China,Shanxi Sheng,923,Yuncheng,2614,177,14,18,1,2614_177_14_18,
2017-12-15,Wheat flour (first grade) - Wholesale,MT,cereals and tubers,3.4,CNY,China,Shanxi Sheng,923,Yuncheng,2614,177,14,18,1,2614_177_14_18,
2018-01-15,Wheat flour (first grade) - Wholesale,MT,cereals and tubers,3.4,CNY,China,Shanxi Sheng,923,Yuncheng,2614,177,14,18,1,2614_177_14_18,
2018-02-15,Wheat flour (first grade) - Wholesale,MT,cereals and tubers,3.4,CNY,China,Shanxi Sheng,923,Yuncheng,2614,177,14,18,1,2614_177_14_18,
2018-03-15,Wheat flour (first grade) - Wholesale,MT,cereals and tubers,3.4,CNY,China,Shanxi Sheng,923,Yuncheng,2614,177,14,18,1,2614_177_14_18,
2018-04-15,Wheat flour (first grade) - Wholesale,MT,cereals and tubers,3.4,CNY,China,Shanxi Sheng,923,Yuncheng,2614,177,14,18,1,2614_177_14_18,
2018-05-15,Wheat flour (first grade) - Wholesale,MT,cereals and tubers,3.4,CNY,China,Shanxi Sheng,923,Yuncheng,2614,177,14,18,1,2614_177_14_18,
2018-06-15,Wheat flour (first grade) - Wholesale,MT,cereals and tubers,3.4,CNY,China,Shanxi Sheng,923,Yuncheng,2614,177,14,18,1,2614_177_14_18,
2018-07-15,Wheat flour (first grade) - Wholesale,MT,cereals and tubers,3.4,CNY,China,Shanxi Sheng,923,Yuncheng,2614,177,14,18,1,2614_177_14_18,
2018-08-15,Wheat flour (first grade) - Wholesale,MT,cereals and tubers,3.4,CNY,China,Shanxi Sheng,923,Yuncheng,2614,177,14,18,1,2614_177_14_18,
2018-09-15,Wheat flour (first grade) - Wholesale,MT,cereals and tubers,3.4,CNY,China,Shanxi Sheng,923,Yuncheng,2614,177,14,18,1,2614_177_14_18,
2018-10-15,Wheat flour (first grade) - Wholesale,MT,cereals and tubers,3.4,CNY,China,Shanxi Sheng,923,Yuncheng,2614,177,14,18,1,2614_177_14_18,
2018-11-15,Wheat flour (first grade) - Wholesale,MT,cereals and tubers,3.4,CNY,China,Shanxi Sheng,923,Yuncheng,2614,177,14,18,1,2614_177_14_18,
2018-12-15,Wheat flour (first grade) - Wholesale,MT,cereals and tubers,3.4,CNY,China,Shanxi Sheng,923,Yuncheng,2614,177,14,18,1,2614_177_14_18,
2019-01-15,Wheat flour (first grade) - Wholesale,MT,cereals and tubers,3.4,CNY,China,Shanxi Sheng,923,Yuncheng,2614,177,14,18,1,2614_177_14_18,
2019-02-15,Wheat flour (first grade) - Wholesale,MT,cereals and tubers,3.4,CNY,China,Shanxi Sheng,923,Yuncheng,2614,177,14,18,1,2614_177_14_18,
2019-03-15,Wheat flour (first grade) - Wholesale,MT,cereals and tubers,3.4,CNY,China,Shanxi Sheng,923,Yuncheng,2614,177,14,18,1,2614_177_14_18,
2019-04-15,Wheat flour (first grade) - Wholesale,MT,cereals and tubers,3.4,CNY,China,Shanxi Sheng,923,Yuncheng,2614,177,14,18,1,2614_177_14_18,
2019-05-15,Wheat flour (first grade) - Wholesale,MT,cereals and tubers,3.4,CNY,China,Shanxi Sheng,923,Yuncheng,2614,177,14,18,1,2614_177_14_18,
2019-06-15,Wheat flour (first grade) - Wholesale,MT,cereals and tubers,3.4,CNY,China,Shanxi Sheng,923,Yuncheng,2614,177,14,18,1,2614_177_14_18,
2014-01-15,Rice (Japonica) - Wholesale,MT,cereals and tubers,4.76,CNY,China,Shanxi Sheng,923,Yuncheng,2614,584,14,18,1,2614_584_14_18,
2014-02-15,Rice (Japonica) - Wholesale,MT,cereals and tubers,4.76,CNY,China,Shanxi Sheng,923,Yuncheng,2614,584,14,18,1,2614_584_14_18,
2014-03-15,Rice (Japonica) - Wholesale,MT,cereals and tubers,4.76,CNY,China,Shanxi Sheng,923,Yuncheng,2614,584,14,18,1,2614_584_14_18,
2014-04-15,Rice (Japonica) - Wholesale,MT,cereals and tubers,4.735,CNY,China,Shanxi Sheng,923,Yuncheng,2614,584,14,18,1,2614_584_14_18,
2014-05-15,Rice (Japonica) - Wholesale,MT,cereals and tubers,4.72,CNY,China,Shanxi Sheng,923,Yuncheng,2614,584,14,18,1,2614_584_14_18,
2014-06-15,Rice (Japonica) - Wholesale,MT,cereals and tubers,4.74,CNY,China,Shanxi Sheng,923,Yuncheng,2614,584,14,18,1,2614_584_14_18,
2014-07-15,Rice (Japonica) - Wholesale,MT,cereals and tubers,4.74,CNY,China,Shanxi Sheng,923,Yuncheng,2614,584,14,18,1,2614_584_14_18,
2014-08-15,Rice (Japonica) - Wholesale,MT,cereals and tubers,4.74,CNY,China,Shanxi Sheng,923,Yuncheng,2614,584,14,18,1,2614_584_14_18,
2014-09-15,Rice (Japonica) - Wholesale,MT,cereals and tubers,4.74,CNY,China,Shanxi Sheng,923,Yuncheng,2614,584,14,18,1,2614_584_14_18,
2014-10-15,Rice (Japonica) - Wholesale,MT,cereals and tubers,4.78,CNY,China,Shanxi Sheng,923,Yuncheng,2614,584,14,18,1,2614_584_14_18,
2014-11-15,Rice (Japonica) - Wholesale,MT,cereals and tubers,4.78,CNY,China,Shanxi Sheng,923,Yuncheng,2614,584,14,18,1,2614_584_14_18,
2014-12-15,Rice (Japonica) - Wholesale,MT,cereals and tubers,4.78,CNY,China,Shanxi Sheng,923,Yuncheng,2614,584,14,18,1,2614_584_14_18,
2015-01-15,Rice (Japonica) - Wholesale,MT,cereals and tubers,4.78,CNY,China,Shanxi Sheng,923,Yuncheng,2614,584,14,18,1,2614_584_14_18,
2015-02-15,Rice (Japonica) - Wholesale,MT,cereals and tubers,4.78,CNY,China,Shanxi Sheng,923,Yuncheng,2614,584,14,18,1,2614_584_14_18,
2015-03-15,Rice (Japonica) - Wholesale,MT,cereals and tubers,4.804,CNY,China,Shanxi Sheng,923,Yuncheng,2614,584,14,18,1,2614_584_14_18,
2015-04-15,Rice (Japonica) - Wholesale,MT,cereals and tubers,4.855,CNY,China,Shanxi Sheng,923,Yuncheng,2614,584,14,18,1,2614_584_14_18,
2015-05-15,Rice (Japonica) - Wholesale,MT,cereals and tubers,4.86,CNY,China,Shanxi Sheng,923,Yuncheng,2614,584,14,18,1,2614_584_14_18,
2015-06-15,Rice (Japonica) - Wholesale,MT,cereals and tubers,4.86,CNY,China,Shanxi Sheng,923,Yuncheng,2614,584,14,18,1,2614_584_14_18,
2015-07-15,Rice (Japonica) - Wholesale,MT,cereals and tubers,4.86,CNY,China,Shanxi Sheng,923,Yuncheng,2614,584,14,18,1,2614_584_14_18,
2015-08-15,Rice (Japonica) - Wholesale,MT,cereals and tubers,4.866,CNY,China,Shanxi Sheng,923,Yuncheng,2614,584,14,18,1,2614_584_14_18,
2015-09-15,Rice (Japonica) - Wholesale,MT,cereals and tubers,4.87,CNY,China,Shanxi Sheng,923,Yuncheng,2614,584,14,18,1,2614_584_14_18,
2015-10-15,Rice (Japonica) - Wholesale,MT,cereals and tubers,4.87,CNY,China,Shanxi Sheng,923,Yuncheng,2614,584,14,18,1,2614_584_14_18,
2015-11-15,Rice (Japonica) - Wholesale,MT,cereals and tubers,4.83,CNY,China,Shanxi Sheng,923,Yuncheng,2614,584,14,18,1,2614_584_14_18,
2015-12-15,Rice (Japonica) - Wholesale,MT,cereals and tubers,4.82,CNY,China,Shanxi Sheng,923,Yuncheng,2614,584,14,18,1,2614_584_14_18,
2016-01-15,Rice (Japonica) - Wholesale,MT,cereals and tubers,4.82,CNY,China,Shanxi Sheng,923,Yuncheng,2614,584,14,18,1,2614_584_14_18,
2016-02-15,Rice (Japonica) - Wholesale,MT,cereals and tubers,4.82,CNY,China,Shanxi Sheng,923,Yuncheng,2614,584,14,18,1,2614_584_14_18,
2016-03-15,Rice (Japonica) - Wholesale,MT,cereals and tubers,4.82,CNY,China,Shanxi Sheng,923,Yuncheng,2614,584,14,18,1,2614_584_14_18,
2016-04-15,Rice (Japonica) - Wholesale,MT,cereals and tubers,4.82,CNY,China,Shanxi Sheng,923,Yuncheng,2614,584,14,18,1,2614_584_14_18,
2016-05-15,Rice (Japonica) - Wholesale,MT,cereals and tubers,4.82,CNY,China,Shanxi Sheng,923,Yuncheng,2614,584,14,18,1,2614_584_14_18,
2016-06-15,Rice (Japonica) - Wholesale,MT,cereals and tubers,4.82,CNY,China,Shanxi Sheng,923,Yuncheng,2614,584,14,18,1,2614_584_14_18,
2016-07-15,Rice (Japonica) - Wholesale,MT,cereals and tubers,4.82,CNY,China,Shanxi Sheng,923,Yuncheng,2614,584,14,18,1,2614_584_14_18,
2016-08-15,Rice (Japonica) - Wholesale,MT,cereals and tubers,4.82,CNY,China,Shanxi Sheng,923,Yuncheng,2614,584,14,18,1,2614_584_14_18,
2016-09-15,Rice (Japonica) - Wholesale,MT,cereals and tubers,4.82,CNY,China,Shanxi Sheng,923,Yuncheng,2614,584,14,18,1,2614_584_14_18,
2016-10-15,Rice (Japonica) - Wholesale,MT,cereals and tubers,4.82,CNY,China,Shanxi Sheng,923,Yuncheng,2614,584,14,18,1,2614_584_14_18,
2016-11-15,Rice (Japonica) - Wholesale,MT,cereals and tubers,4.82,CNY,China,Shanxi Sheng,923,Yuncheng,2614,584,14,18,1,2614_584_14_18,
2016-12-15,Rice (Japonica) - Wholesale,MT,cereals and tubers,4.82,CNY,China,Shanxi Sheng,923,Yuncheng,2614,584,14,18,1,2614_584_14_18,
2017-01-15,Rice (Japonica) - Wholesale,MT,cereals and tubers,4.82,CNY,China,Shanxi Sheng,923,Yuncheng,2614,584,14,18,1,2614_584_14_18,
2017-02-15,Rice (Japonica) - Wholesale,MT,cereals and tubers,4.82,CNY,China,Shanxi Sheng,923,Yuncheng,2614,584,14,18,1,2614_584_14_18,
2017-03-15,Rice (Japonica) - Wholesale,MT,cereals and tubers,4.82,CNY,China,Shanxi Sheng,923,Yuncheng,2614,584,14,18,1,2614_584_14_18,
2017-04-15,Rice (Japonica) - Wholesale,MT,cereals and tubers,4.82,CNY,China,Shanxi Sheng,923,Yuncheng,2614,584,14,18,1,2614_584_14_18,
2017-05-15,Rice (Japonica) - Wholesale,MT,cereals and tubers,4.82,CNY,China,Shanxi Sheng,923,Yuncheng,2614,584,14,18,1,2614_584_14_18,
2017-06-15,Rice (Japonica) - Wholesale,MT,cereals and tubers,4.82,CNY,China,Shanxi Sheng,923,Yuncheng,2614,584,14,18,1,2614_584_14_18,
2017-07-15,Rice (Japonica) - Wholesale,MT,cereals and tubers,4.82,CNY,China,Shanxi Sheng,923,Yuncheng,2614,584,14,18,1,2614_584_14_18,
2017-08-15,Rice (Japonica) - Wholesale,MT,cereals and tubers,4.82,CNY,China,Shanxi Sheng,923,Yuncheng,2614,584,14,18,1,2614_584_14_18,
2017-09-15,Rice (Japonica) - Wholesale,MT,cereals and tubers,4.82,CNY,China,Shanxi Sheng,923,Yuncheng,2614,584,14,18,1,2614_584_14_18,
2017-10-15,Rice (Japonica) - Wholesale,MT,cereals and tubers,4.805,CNY,China,Shanxi Sheng,923,Yuncheng,2614,584,14,18,1,2614_584_14_18,
2017-11-15,Rice (Japonica) - Wholesale,MT,cereals and tubers,4.9425,CNY,China,Shanxi Sheng,923,Yuncheng,2614,584,14,18,1,2614_584_14_18,
2017-12-15,Rice (Japonica) - Wholesale,MT,cereals and tubers,4.99,CNY,China,Shanxi Sheng,923,Yuncheng,2614,584,14,18,1,2614_584_14_18,
2018-01-15,Rice (Japonica) - Wholesale,MT,cereals and tubers,4.99,CNY,China,Shanxi Sheng,923,Yuncheng,2614,584,14,18,1,2614_584_14_18,
2018-02-15,Rice (Japonica) - Wholesale,MT,cereals and tubers,4.99,CNY,China,Shanxi Sheng,923,Yuncheng,2614,584,14,18,1,2614_584_14_18,
2018-03-15,Rice (Japonica) - Wholesale,MT,cereals and tubers,4.99,CNY,China,Shanxi Sheng,923,Yuncheng,2614,584,14,18,1,2614_584_14_18,
2018-04-15,Rice (Japonica) - Wholesale,MT,cereals and tubers,4.99,CNY,China,Shanxi Sheng,923,Yuncheng,2614,584,14,18,1,2614_584_14_18,
2018-05-15,Rice (Japonica) - Wholesale,MT,cereals and tubers,4.99,CNY,China,Shanxi Sheng,923,Yuncheng,2614,584,14,18,1,2614_584_14_18,
2018-06-15,Rice (Japonica) - Wholesale,MT,cereals and tubers,4.99,CNY,China,Shanxi Sheng,923,Yuncheng,2614,584,14,18,1,2614_584_14_18,
2018-07-15,Rice (Japonica) - Wholesale,MT,cereals and tubers,5.638,CNY,China,Shanxi Sheng,923,Yuncheng,2614,584,14,18,1,2614_584_14_18,
2018-08-15,Rice (Japonica) - Wholesale,MT,cereals and tubers,5.8,CNY,China,Shanxi Sheng,923,Yuncheng,2614,584,14,18,1,2614_584_14_18,
